净值日期,单位净值,日增长率,累计净值
2026-03-02,1.3711,0.34,1.3711
2026-03-03,1.336,-2.56,1.336
2026-03-04,1.3432,0.54,1.3432
2026-03-05,1.3247,-1.38,1.3247
2026-03-06,1.3016,-1.74,1.3016
2026-03-09,1.3231,1.65,1.3231
2026-03-10,1.3296,0.49,1.3296
2026-03-11,1.3285,-0.08,1.3285
2026-03-12,1.304,-1.84,1.304
2026-03-13,1.2975,-0.5,1.2975
2026-03-16,1.3177,1.56,1.3177
2026-03-17,1.3219,0.32,1.3219
2026-03-18,1.3142,-0.58,1.3142
2026-03-19,1.3148,0.05,1.3148
2026-03-20,1.28,-2.65,1.28
2026-03-23,1.2925,0.98,1.2925
2026-03-24,1.3049,0.96,1.3049
2026-03-25,1.3139,0.69,1.3139
2026-03-26,1.2699,-3.35,1.2699
2026-03-27,1.259,-0.86,1.259
2026-03-30,1.2327,-2.09,1.2327
2026-03-31,1.2745,3.39,1.2745
2026-04-01,1.2957,1.66,1.2957
2026-04-02,1.2975,0.14,1.2975
2026-04-03,1.2984,0.07,1.2984
2026-04-07,1.305,0.51,1.305
2026-04-08,1.3552,3.85,1.3552
2026-04-09,1.3658,0.78,1.3658
2026-04-10,1.3742,0.62,1.3742
2026-04-13,1.3846,0.76,1.3846
2026-04-14,1.4021,1.26,1.4021
2026-04-15,1.4058,0.26,1.4058
2026-04-16,1.4144,0.61,1.4144
2026-04-17,1.4305,1.14,1.4305
2026-04-20,1.4299,-0.04,1.4299
2026-04-21,1.4251,-0.34,1.4251
2026-04-22,1.4442,1.34,1.4442
2026-04-23,1.4375,-0.46,1.4375
2026-04-24,1.4611,1.64,1.4611
2026-04-27,1.4528,-0.57,1.4528
2026-04-28,1.4294,-1.61,1.4294
2026-04-29,1.4382,0.62,1.4382
2026-04-30,1.4573,1.33,1.4573
2026-05-06,1.5176,4.14,1.5176
2026-05-07,1.502,-1.03,1.502
2026-05-08,1.5236,1.44,1.5236
2026-05-11,1.5364,0.84,1.5364
2026-05-12,1.5183,-1.18,1.5183
2026-05-13,1.5399,1.42,1.5399
2026-05-14,1.5464,0.42,1.5464
2026-05-15,1.5123,-2.21,1.5123
2026-05-18,1.4903,-1.45,1.4903
2026-05-19,1.4797,-0.71,1.4797
2026-05-20,1.4991,1.31,1.4991
2026-05-21,1.5051,0.4,1.5051
2026-05-22,1.5173,0.81,1.5173
2026-05-25,1.5159,-0.09,1.5159
2026-05-26,1.5387,1.5,1.5387
2026-05-27,1.531,-0.5,1.531
2026-05-28,1.5308,-0.01,1.5308
2026-05-29,1.5311,0.02,1.5311
2026-06-01,1.5401,0.59,1.5401
2026-06-02,1.5652,1.63,1.5652
